,index_0,index_1,behavior_0,behavior_1,objective,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9
123,1,74,1.0,74.0,144.0,-0.38891799025366314,-0.20692568809135617,-0.0620692289917284,-1.0,0.18073636693480544,-0.9814825720749931,-1.0,-0.6370938292604674,-0.6610966951978245,-0.10327094968877415
124,2,58,2.0,58.0,0.8579545454545454,1.0,0.2046025290176834,0.48520357562229244,0.523911352255838,0.5738837100894045,0.6751807704715991,0.3970735580708682,-0.1085482647783586,0.737603044455986,0.5994446904217103
125,1,22,1.0,22.0,117.0,-0.1581961042575764,1.0,-0.07290259983012548,0.3336398008346702,0.8200872233572822,0.407959312678681,0.5707404708309388,-0.9663998078137488,0.2803139346760034,-0.688943752221686
126,0,57,0.0,57.0,0.7784090909090909,0.6169382681523917,-0.382195669315287,-0.7698062337879911,-0.05134304922634239,-0.6070381732623449,0.4506962375524258,1.0,-0.4575106004756805,0.6900687726937471,0.22264959919438293
127,1,11,1.0,11.0,0.7485795454545454,-0.6154083023931536,1.0,0.029938159849074206,-0.3952740431380133,1.0,-0.8002961278672944,0.3938190964691041,0.8681101447007896,1.0,-0.6483889302755568
128,1,73,1.0,73.0,0.8607954545454546,-0.473604945769431,0.30242064490393067,0.20583249469884846,-0.4756749226845972,1.0,0.5912318834651553,0.24567996236202866,0.5962655630705583,-1.0,-0.050504233007437005
129,2,39,2.0,39.0,0.7571022727272727,0.9594898558114586,-1.0,-0.5005022007817844,0.7461108454285088,-0.8008806478691967,0.893941334313582,0.9108247370968223,-0.7671351801449581,1.0,0.418859608261047
130,1,83,1.0,83.0,0.8096590909090909,-0.07918405407306883,-1.0,1.0,0.9368257918088696,-0.24232782040936865,-0.337266291746299,-1.0,0.28203767684376874,0.9869542776844018,-0.48214875731135
131,0,5,0.0,5.0,0.6690340909090909,0.15104825469395328,1.0,0.07412151787380811,-0.8365452141365868,0.46696712988997263,-1.0,-0.21341649220105624,-1.0,-1.0,-1.0
132,3,57,3.0,57.0,0.8338068181818182,1.0,0.9089207485192725,0.34806608487063473,1.0,-1.0,0.10811727288915451,-1.0,0.9026996370347347,0.02177238873516696,0.646201759116415
